date,location_name,daily_deaths,daily_deaths_unscaled,daily_infections
2021-07-25,Bangladesh,1798.53,228.0,11291.0
2021-07-26,Bangladesh,1948.41,247.0,15192.0
2021-07-27,Bangladesh,2035.18,258.0,14925.0
2021-07-28,Bangladesh,1869.52,237.0,16230.0
2021-07-29,Bangladesh,1885.3,239.0,15271.0
2021-07-30,Bangladesh,1672.32,212.0,13862.0
2021-07-31,Bangladesh,1719.65,218.0,9369.0
2021-08-01,Bangladesh,1822.19,231.0,14844.0
2021-08-02,Bangladesh,1940.52,246.0,15989.0
2021-08-03,Bangladesh,1853.75,235.0,15776.0
2021-08-04,Bangladesh,1901.08,241.0,13817.0
2021-08-05,Bangladesh,2082.51,264.0,12744.0
2021-08-06,Bangladesh,1956.29,248.0,12606.0
2021-08-07,Bangladesh,2058.84,261.0,8136.0
2021-08-08,Bangladesh,1901.08,241.0,10299.0
2021-08-09,Bangladesh,1932.63,245.0,11463.0
2021-08-10,Bangladesh,2082.51,264.0,11164.0
2021-08-11,Bangladesh,1869.52,237.0,10420.0
2021-08-12,Bangladesh,1695.98,215.0,10126.0
2021-08-13,Bangladesh,1553.99,197.0,8465.0
2021-08-14,Bangladesh,1404.11,178.0,6885.0
2021-08-15,Bangladesh,1475.11,187.0,6684.0
2021-08-16,Bangladesh,1372.56,174.0,6959.0
2021-08-17,Bangladesh,1561.88,198.0,7535.0
2021-08-18,Bangladesh,1356.78,172.0,7248.0
2021-08-19,Bangladesh,1254.24,159.0,6566.0
2021-08-20,Bangladesh,1143.8,145.0,5993.0
2021-08-21,Bangladesh,946.59,120.0,3991.0
2021-08-22,Bangladesh,1096.47,139.0,4804.0
2021-08-23,Bangladesh,922.93,117.0,5717.0
2021-08-24,Bangladesh,899.26,114.0,5249.0
2021-08-25,Bangladesh,899.26,114.0,4966.0
2021-08-26,Bangladesh,804.6,102.0,4698.0
2021-08-27,Bangladesh,922.93,117.0,3525.0
2021-08-28,Bangladesh,631.06,80.0,3436.0
2021-08-29,Bangladesh,702.06,89.0,3948.0
2021-08-30,Bangladesh,741.5,94.0,3724.0
2021-08-31,Bangladesh,678.39,86.0,3357.0
2021-09-01,Bangladesh,623.17,79.0,3062.0
2021-09-02,Bangladesh,694.17,88.0,3436.0
2021-09-03,Bangladesh,552.18,70.0,3167.0
2021-09-04,Bangladesh,481.19,61.0,1743.0
2021-09-05,Bangladesh,552.18,70.0,2430.0
2021-09-06,Bangladesh,512.74,65.0,2710.0
2021-09-07,Bangladesh,441.74,56.0,2639.0
2021-09-08,Bangladesh,410.19,52.0,2497.0
2021-09-09,Bangladesh,457.52,58.0,2588.0
2021-09-10,Bangladesh,299.75,38.0,2325.0
2021-09-11,Bangladesh,378.64,48.0,1327.0
2021-09-12,Bangladesh,402.3,51.0,1871.0
2021-09-13,Bangladesh,323.42,41.0,1953.0
2021-09-14,Bangladesh,276.09,35.0,2074.0
2021-09-15,Bangladesh,402.3,51.0,1901.0
2021-09-16,Bangladesh,402.3,51.0,1862.0
2021-09-17,Bangladesh,299.75,38.0,1907.0
2021-09-18,Bangladesh,276.09,35.0,1190.0
2021-09-19,Bangladesh,339.2,43.0,1383.0
2021-09-20,Bangladesh,205.1,26.0,1555.0
2021-09-21,Bangladesh,205.1,26.0,1562.0
2021-09-22,Bangladesh,283.98,36.0,1376.0
2021-09-23,Bangladesh,189.32,24.0,1144.0
2021-09-24,Bangladesh,244.54,31.0,1233.0
2021-09-25,Bangladesh,197.21,25.0,818.0
2021-09-26,Bangladesh,165.65,21.0,980.0
2021-09-27,Bangladesh,197.21,25.0,1212.0
2021-09-28,Bangladesh,244.54,31.0,1310.0
2021-09-29,Bangladesh,134.1,17.0,1178.0
2021-09-30,Bangladesh,181.43,23.0,860.0
2021-10-01,Bangladesh,165.65,21.0,847.0
2021-10-02,Bangladesh,189.32,24.0,589.0
2021-10-03,Bangladesh,141.99,18.0,617.0
2021-10-04,Bangladesh,141.99,18.0,794.0
2021-10-05,Bangladesh,181.43,23.0,694.0
2021-10-06,Bangladesh,165.65,21.0,703.0
2021-10-07,Bangladesh,94.66,12.0,663.0
2021-10-08,Bangladesh,55.22,7.0,645.0
2021-10-09,Bangladesh,157.77,20.0,415.0
2021-10-10,Bangladesh,110.44,14.0,481.0
2021-10-11,Bangladesh,86.77,11.0,599.0
2021-10-12,Bangladesh,110.44,14.0,543.0
2021-10-13,Bangladesh,134.1,17.0,518.0
2021-10-14,Bangladesh,55.22,7.0,466.0
2021-10-15,Bangladesh,70.99,9.0,396.0
2021-10-16,Bangladesh,47.33,6.0,293.0
2021-10-17,Bangladesh,126.21,16.0,314.0
2021-10-18,Bangladesh,78.88,10.0,339.0
2021-10-19,Bangladesh,55.22,7.0,469.0
2021-10-20,Bangladesh,47.33,6.0,368.0
2021-10-21,Bangladesh,78.88,10.0,243.0
2021-10-22,Bangladesh,31.55,4.0,232.0
2021-10-23,Bangladesh,70.99,9.0,278.0
2021-10-24,Bangladesh,70.99,9.0,275.0
2021-10-25,Bangladesh,39.44,5.0,289.0
2021-10-26,Bangladesh,47.33,6.0,276.0
2021-10-27,Bangladesh,55.22,7.0,306.0
2021-10-28,Bangladesh,47.33,6.0,294.0
2021-10-29,Bangladesh,55.22,7.0,305.0
2021-10-30,Bangladesh,63.11,8.0,166.0
2021-10-31,Bangladesh,47.33,6.0,211.0
2021-11-01,Bangladesh,15.78,2.0,214.0
2021-11-02,Bangladesh,,,
2021-11-03,Bangladesh,,,
2021-11-04,Bangladesh,,,
2021-11-05,Bangladesh,,,
2021-11-06,Bangladesh,,,
2021-11-07,Bangladesh,,,
2021-11-08,Bangladesh,,,
2021-11-09,Bangladesh,,,
2021-11-10,Bangladesh,,,
2021-11-11,Bangladesh,,,
2021-11-12,Bangladesh,,,
2021-11-13,Bangladesh,,,
2021-11-14,Bangladesh,,,
2021-11-15,Bangladesh,,,
2021-11-16,Bangladesh,,,
2021-11-17,Bangladesh,,,
2021-11-18,Bangladesh,,,
2021-11-19,Bangladesh,,,
2021-11-20,Bangladesh,,,
2021-11-21,Bangladesh,,,
2021-11-22,Bangladesh,,,
2021-11-23,Bangladesh,,,
2021-11-24,Bangladesh,,,
2021-11-25,Bangladesh,,,
2021-11-26,Bangladesh,,,
2021-11-27,Bangladesh,,,
2021-11-28,Bangladesh,,,
2021-11-29,Bangladesh,,,
2021-11-30,Bangladesh,,,
2021-12-01,Bangladesh,,,
2021-12-02,Bangladesh,,,
2021-12-03,Bangladesh,,,
2021-12-04,Bangladesh,,,
2021-12-05,Bangladesh,,,
2021-12-06,Bangladesh,,,
2021-12-07,Bangladesh,,,
2021-12-08,Bangladesh,,,
2021-12-09,Bangladesh,,,
2021-12-10,Bangladesh,,,
2021-12-11,Bangladesh,,,
2021-12-12,Bangladesh,,,
2021-12-13,Bangladesh,,,
2021-12-14,Bangladesh,,,
2021-12-15,Bangladesh,,,
2021-12-16,Bangladesh,,,
2021-12-17,Bangladesh,,,
2021-12-18,Bangladesh,,,
2021-12-19,Bangladesh,,,
2021-12-20,Bangladesh,,,
2021-12-21,Bangladesh,,,
2021-12-22,Bangladesh,,,
2021-12-23,Bangladesh,,,
2021-12-24,Bangladesh,,,
2021-12-25,Bangladesh,,,
2021-12-26,Bangladesh,,,
2021-12-27,Bangladesh,,,
2021-12-28,Bangladesh,,,
2021-12-29,Bangladesh,,,
2021-12-30,Bangladesh,,,
2021-12-31,Bangladesh,,,
2022-01-01,Bangladesh,,,
2022-01-02,Bangladesh,,,
2022-01-03,Bangladesh,,,
2022-01-04,Bangladesh,,,
2022-01-05,Bangladesh,,,
2022-01-06,Bangladesh,,,
2022-01-07,Bangladesh,,,
2022-01-08,Bangladesh,,,
2022-01-09,Bangladesh,,,
2022-01-10,Bangladesh,,,
2022-01-11,Bangladesh,,,
2022-01-12,Bangladesh,,,
2022-01-13,Bangladesh,,,
2022-01-14,Bangladesh,,,
2022-01-15,Bangladesh,,,
2022-01-16,Bangladesh,,,
2022-01-17,Bangladesh,,,
2022-01-18,Bangladesh,,,
2022-01-19,Bangladesh,,,
2022-01-20,Bangladesh,,,
2022-01-21,Bangladesh,,,
2022-01-22,Bangladesh,,,
2022-01-23,Bangladesh,,,
2022-01-24,Bangladesh,,,
2022-01-25,Bangladesh,,,
2022-01-26,Bangladesh,,,
2022-01-27,Bangladesh,,,
2022-01-28,Bangladesh,,,
2022-01-29,Bangladesh,,,
2022-01-30,Bangladesh,,,
2022-01-31,Bangladesh,,,
2022-02-01,Bangladesh,,,
2022-02-02,Bangladesh,,,
2022-02-03,Bangladesh,,,
2022-02-04,Bangladesh,,,
2022-02-05,Bangladesh,,,
2022-02-06,Bangladesh,,,
2022-02-07,Bangladesh,,,
2022-02-08,Bangladesh,,,
2022-02-09,Bangladesh,,,
2022-02-10,Bangladesh,,,
2022-02-11,Bangladesh,,,
2022-02-12,Bangladesh,,,
2022-02-13,Bangladesh,,,
2022-02-14,Bangladesh,,,
2022-02-15,Bangladesh,,,
2022-02-16,Bangladesh,,,
2022-02-17,Bangladesh,,,
2022-02-18,Bangladesh,,,
2022-02-19,Bangladesh,,,
2022-02-20,Bangladesh,,,
2022-02-21,Bangladesh,,,
2022-02-22,Bangladesh,,,
2022-02-23,Bangladesh,,,
2022-02-24,Bangladesh,,,
2022-02-25,Bangladesh,,,
2022-02-26,Bangladesh,,,
2022-02-27,Bangladesh,,,
2022-02-28,Bangladesh,,,
2022-03-01,Bangladesh,,,
